"ID","PersonID","TripNum","SiteNum","Date","Month","numYear","facYear","Time","TripDate","Recall","FieldTrip","Interviewer","BR","Agreement","BRLong","BRLat","FishingType","BaitLure","StartTime","exStart","exStop","exMedianTime","exDecMedianTime","DecFishingHr","FishingHr","MaxHook","Species","Emperors","Snappers","Nearshore","Breams","Cods_Trouts_Groupers","Perch","Pelagic","Flatheads_Cobblers","Pigfish_Tuskfish_Parrotfish","Cephalopods_Crustaceans_Molluscs","Others","UseLong","UseLat","exnTimes12m","exYrs","Postcode","BoatLength","BoatName","BoatID","Comments","Site","Screen18","PrevInter","Resident","nDaysInArea","BoatAccess","nBoatDays","nBoatDays_other","nShoreDays","nShoreDays_other","nTimesLast12m","nTimesLast12m_other","nTimes19","nTimes19_other","Covid","Activity","Activity_other","exRecall","nexRecall","nexStart","nexStop","KeptUndam","RelUndam","nHooked","nCaught","DP","nDP","perDP","nUndamHr","nDPHr","nHookedHr","DPrateHr","exWhyLeave","nexWhyLeave","nexWhyLeave_other","DiveMaxDepth","WhyChoose","WhyChoose_other","nexnTimes12m","nexYrs","nDives","DiveCert","YrBorn","Sex","nMale","nFemale","nGirls","nBoys","Accom","BoatType","NONEXTRACTIVE","LunarPhase"
224,1114,1,1,2021-10-05,"October",2021,"2021","09:51",2021-10-05,"0",2,"Eden","Denham","Yes",113.534061325078,-25.9284487092741,"Demersal ","Both","07:00","07:00","09:30","08:15",8.25,2.5,3,7,"Butter fish, benido",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,"113.462569818575","-25.8932127450783",NA,NA,NA,NA,NA,"68682",NA,NA,"Yes","No","0",NA,"Yes","2",NA,NA,NA,1,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,0,6,6,6,"0",0,0,2.4,0,2.4,0,"ActivityChange",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New"
225,1114,1,2,2021-10-05,"October",2021,"2021","09:51",2021-10-05,"0",2,"Eden","Denham","Yes",113.534061325078,-25.9284487092741,"Trolling","Both","09:00","09:00","09:30","09:15",9.25,0.5,1,7,"Benido, butter fish",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.466915302879","-25.8932830130279",NA,NA,NA,3,NA,"68682",NA,NA,"Yes","No","0",NA,"Yes","2",NA,NA,NA,1,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,0,6,6,6,"0",0,0,12,0,12,0,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",2,1,0,0,NA,"C",NA,"New"
226,1191,1,1,2021-10-05,"October",2021,"2021","10:45",2021-10-05,"0",2,"Charlotte","Nanga","Yes",113.802968168675,-26.2555542967644,"Demersal ","Bait","08:00","08:00","10:00","09:00",9,2,2,13.6,"Pink snapper",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.69827351622","-26.31891038948","20","39","6164",7,"Fuzzy Duck",NA,"Bag limit|NA",NA,"Yes","No","0",NA,"Yes","10",NA,NA,NA,1,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,6,1,7,7,"0",0,0,3.5,0,3.5,0,"FisheriesRegLimit",NA,NA,NA,NA,NA,NA,NA,NA,"OW",1982,"Male",3,3,1,2,"Manga ","G",NA,"New"
227,1192,1,1,2021-10-05,"October",2021,"2021","10:52",2021-10-05,"0",2,"Charlotte","Nanga","Yes",113.802780931922,-26.2554398714254,"Demersal ","Bait","06:30","06:30","10:30","08:30",8.5,4,4,4,"Spotted Mackerel, squid",NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,"113.762920304027","-26.2805609346949","52","40","2550",2,NA,"AKZ192N",NA,NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,1,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,4,20,24,24,"0",0,0,6,0,6,0,"LowCatch",NA,NA,NA,NA,NA,NA,NA,NA,"None",1971,"Male",1,NA,NA,1,"Denham","C",NA,"New"
228,1193,1,1,2021-10-05,"October",2021,"2021","10:59",2021-10-05,"0",2,"Charlotte","Nanga","Yes",113.802131105018,-26.2506698358658,"Demersal ","Both","09:00","09:00","10:30","09:45",9.75,1.5,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.907192619553","-25.6819912001208","12","Whole life","6530",8,NA,"GB437","Tamala |NA",NA,"Yes","No","0",NA,"Yes","3",NA,NA,NA,1,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0,12,12,12,"0",0,0,8,0,8,0,"ActivityChange",NA,NA,NA,NA,NA,NA,NA,NA,"None",1980,"Male",1,NA,NA,2,"Nanga","G",NA,"New"
229,1067,1,1,2021-10-05,"October",2021,"2021","11:03",2021-10-05,"0",2,NA,"Denham","Yes",113.532651308747,-25.9278024362537,"Squidding","Lures","08:00","08:00","09:00","08:30",8.5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.528605314674","-25.9364059786949",NA,NA,NA,NA,NA,"ED944",NA,NA,"Yes","No","0",NA,"Yes","7",NA,NA,NA,1,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,0,0,0,0,"LowCatch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New"
230,1067,1,2,2021-10-05,"October",2021,"2021","11:03",2021-10-05,"0",2,NA,"Denham","Yes",113.532651308747,-25.9278024362537,"Trolling","Lures",NA,NA,NA,NA,NA,NA,NA,8,"Kept spotted mackerel",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"113.47688317546","-25.9792435354454","30","Life","6210",4,NA,"ED944",NA,NA,"Yes","No","0",NA,"Yes","7",NA,NA,NA,1,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,1,2,3,3,"0",0,0,NA,NA,NA,NA,"Weather",NA,NA,NA,NA,NA,NA,NA,NA,"None",1984,"Male",1,0,0,0,"Denham","F",NA,"New"
231,1194,1,1,2021-10-05,"October",2021,"2021","11:23",2021-10-05,"0",2,"Charlotte","Nanga","Yes",113.802990861017,-26.2552965686973,"Demersal ","Both","08:30","08:30","11:00","09:45",9.75,2.5,3,15,"Pink snapper",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.68964990958","-26.4443950239679","40","37","6525",5,"Polyester Girl","ED204","Bag limit|NA",NA,"Yes","No","0",NA,"Yes","8",NA,NA,NA,1,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,12,20,32,32,"0",0,0,12.8,0,12.8,0,"FisheriesRegLimit",NA,NA,NA,NA,NA,NA,NA,NA,"OW",1984,"Male",2,1,1,3,"Nanga bay","E",NA,"New"
232,1115,1,1,2021-10-05,"October",2021,"2021","11:38",2021-10-05,"0",2,"Eden","Denham","Yes",113.533767674795,-25.928834491411,"Casting","Bait","09:30","09:30","11:30","10:30",10.5,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.477107400345","-25.9360353376423","3","2","6007",3,"Ebony Cruising","DX274,","15 cm, blue brown stripes NA |",NA,"Yes","No","0",NA,"Yes","1",NA,NA,NA,1,NA,"0",NA,"Yes",NA,NA,NA,NA,NA,NA,0,17,17,17,"0",0,0,8.5,0,8.5,0,"Weather",NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,"Male",2,NA,NA,1,"Monkey Mia","F",NA,"New"
233,1116,1,1,2021-10-05,"October",2021,"2021","11:57",2021-10-05,"0",2,"Eden","Denham","Yes",113.533446865746,-25.9288495577306,"Squidding","Lures","10:30","10:30","12:08","11:19",11.32,1.63,2,5,"Northern calamari",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"113.525942908496","-25.9459461515246","50","54","6537",4,NA,"DC941",NA,NA,"Yes","No","1",NA,"Yes","Other","50",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,3,0,3,3,"0",0,0,1.84049079754601,0,1.84049079754601,0,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,"None",1962,"Male",1,NA,NA,NA,"Private","F",NA,"New"
234,1068,1,1,2021-10-05,"October",2021,"2021","12:00",2021-10-05,"0",2,"Nicole","Denham","Yes",113.532647034563,-25.9277892344243,NA,NA,"11:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.366890864924","-25.8990848237403","4","Life","6537",6,NA,"GC441",NA,NA,"Yes","No","1",NA,"Yes",NA,"4 month",NA,NA,NA,NA,NA,NA,NA,"Other","Whales",NA,NA,"11:00","11:30",0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,"Weather",NA,NA,"Megafauna",NA,NA,NA,NA,"None",1982,"Male",2,0,0,1,NA,"G",NA,"New"
235,1117,1,1,2021-10-05,"October",2021,"2021","12:15",2021-10-05,"0",2,"Eden","Denham","Yes",113.533596802652,-25.9286975299213,"Demersal ","Bait","08:00","08:00","12:24","10:12",10.2,4.4,5,9,"Black snapper, Spanish flag",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.094275294338","-25.7853302948662","55","Whole life","6537",5,NA,"EA444",NA,NA,"Yes","No","1",NA,"Yes","2",NA,NA,NA,5,NA,"5",NA,"No",NA,NA,NA,NA,NA,NA,7,4,16,11,"1",5,31.25,2.5,1.13636363636364,3.63636363636364,0.312500000000001,"Depredation",NA,NA,NA,NA,NA,NA,NA,NA,"None",1955,"Male",1,NA,NA,NA,"Private ","F",NA,"New"
239,1079,1,1,2021-10-05,"October",2021,"2021","12:45",2021-10-05,"0",2,"Nicole","Denham","Yes",113.533024627918,-25.9287552019333,"Demersal ","Both","07:00","07:00","09:30","08:15",8.25,2.5,3,8,"Wrasse",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.554154759607","-26.1275703326256",NA,NA,NA,NA,NA,"AJ914","Too small|Baby pink snapper, trumpeters, black snapper|NA",NA,"Yes","Yes","0",NA,"Yes","5",NA,NA,NA,0,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,1,20,21,21,"0",0,0,8.4,0,8.4,0,"LowCatch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New"
240,1079,1,2,2021-10-05,"October",2021,"2021","12:45",2021-10-05,"0",2,"Nicole","Denham","Yes",113.533024627918,-25.9287552019333,"Demersal ","Both","10:00","10:00","12:15","11:07",11.12,2.25,3,12,"Black snapper, mackerel",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"113.457740516032","-26.0300530656819","30","30","6230",4,NA,"AJ914","40 - undersized baldchin, baby pink snapper|NA",NA,"Yes","Yes","0",NA,"Yes","5",NA,NA,NA,0,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,9,0,11,9,"1",2,18.1818181818182,4,0.888888888888889,4.88888888888889,0.181818181818182,"Necessity",NA,NA,NA,NA,NA,NA,NA,NA,"None",1977,"Male",2,2,2,1,"Denham","E",NA,"New"
241,1195,1,1,2021-10-05,"October",2021,"2021","13:31",2021-10-05,"0",2,"Charlotte","Denham","Yes",113.533952737625,-25.9283719765153,"Demersal ","Lures","08:30","08:30","13:30","11:00",11,5,5,12,"Pink snapper, black snapper, Spanish flag ",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.415046016029","-26.1098389972022","12","30","6714",6,NA,"GI235",NA,NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,0,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,3,30,33,33,"0",0,0,6.6,0,6.6,0,"ActivityChange",NA,NA,NA,NA,NA,NA,NA,NA,NA,1976,"Male",2,1,NA,1,"Fisheries house","F",NA,"New"
242,1196,1,1,2021-10-05,"October",2021,"2021","14:04",2021-10-05,"0",2,NA,"Denham","Yes",113.533940175584,-25.9269947709642,"Demersal ","Both","09:00","09:00","13:00","11:00",11,4,4,8,"Pink snapper, black snapper",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.487979106561","-26.1345202897389","20","10","6164",7,NA,"GO880",NA,NA,NA,"No","0",NA,"Yes","2",NA,NA,NA,0,NA,"0",NA,"Yes",NA,NA,NA,NA,NA,NA,2,10,12,12,"0",0,0,3,0,3,0,"Weather",NA,NA,NA,NA,NA,NA,NA,NA,"None",1980,"Male",3,NA,NA,2,"Private","B",NA,"New"
243,1069,1,1,2021-10-05,"October",2021,"2021","14:17",2021-10-05,"0",2,"Nicole","Monkey Mia","Yes",113.720568045977,-25.7930567206363,"Trolling","Lures","12:30","12:30","13:30","13:00",13,1,1,10,"Mackerel spotted",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"113.862297970248","-25.7607987970747","20","5","6027",5,NA,"EU365",NA,NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,0,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,1,0,1,1,"0",0,0,1,0,1,0,"Other",NA,NA,NA,NA,NA,NA,NA,NA,"None",1986,"Female",2,2,0,0,"Monkey Mia","F",NA,"New"
244,1120,1,1,2021-10-05,"October",2021,"2021","14:26",2021-10-05,"0",2,"Eden","Monkey Mia","Yes",113.720711886915,-25.7930748082204,"Demersal ","Bait","08:30","08:30","14:30","11:30",11.5,6,6,5,"Rock cod",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"113.805873729037","-25.8227687284554","20","53","2487",2,NA,"AEJ229N",NA,NA,"Yes","No","0",NA,"Yes","1",NA,NA,NA,1,NA,"0",NA,"Yes",NA,NA,NA,NA,NA,NA,1,3,4,4,"0",0,0,0.666666666666667,0,0.666666666666667,0,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,"None",1962,"Male",1,1,NA,NA,"Monkey Mia Caravan Park","C",NA,"New"
245,1070,1,1,2021-10-05,"October",2021,"2021","14:31",2021-10-05,"0",2,"Nicole","Monkey Mia","Yes",113.720555138085,-25.7930814057435,"Demersal ","Bait","12:00","12:00","14:00","13:00",13,2,2,12,"Thread fin salmon - maybe don’t know",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"113.705002496875","-25.6348834909506","4","1","6285",4,NA,"41690",NA,NA,"Yes","No","0",NA,"Yes","3",NA,NA,NA,2,NA,"0",NA,"Yes",NA,NA,NA,NA,NA,NA,2,0,2,2,"0",0,0,1,0,1,0,"Explore",NA,NA,NA,NA,NA,NA,NA,NA,"None",1970,"Male",1,0,0,2,NA,"E",NA,"New"
246,1197,1,1,2021-10-05,"October",2021,"2021","14:31",2021-10-05,"0",2,"Charlotte","Denham","Yes",113.534387885142,-25.9281757789478,"Demersal ","Bait","09:15","09:15","13:00","11:07",11.12,3.75,4,8.3,"Black snapper, pink snapper, mackerel",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"113.160112836782","-26.1427766056288","1","6","6053",7,NA,"GE07H","Steep point|NA",NA,"Yes","No","0",NA,"Yes","7",NA,NA,NA,1,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,6,20,26,26,"0",0,0,6.93333333333333,0,6.93333333333333,0,"Weather",NA,NA,NA,NA,NA,NA,NA,NA,"None",1975,"Female",1,1,NA,1,"Oceanside villas",NA,NA,"New"
247,1121,1,1,2021-10-05,"October",2021,"2021","14:34",2021-10-05,"0",2,"Eden","Monkey Mia","Yes",113.720431008879,-25.7953508380644,"Crabbing","Bait","09:30","09:30","14:40","12:05",12.08,5.17,6,2,"Blue manners",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.684485337807","-25.7656208615395","40","12","6710",3,NA,"EW455",NA,NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,1,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,10,5,15,15,"0",0,0,2.90135396518375,0,2.90135396518375,0,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,"OW",1983,"Female",1,1,1,1,"Denham","F",NA,"New"
249,1121,1,1,2021-10-05,"October",2021,"2021","14:41",2021-10-05,"0",2,"Charlotte","Denham","Yes",113.533427547476,-25.9275938938736,"Demersal ","Both","08:30","08:30","10:30","09:30",9.5,2,2,20,"Pink, black, mulloway",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.239201739698","-26.1663256749924","24","20","6155",NA,NA,"EW455",NA,NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,1,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,5,70,75,75,"0",0,0,37.5,0,37.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976,NA,NA,NA,NA,NA,"Private",NA,NA,"New"
248,1121,1,2,2021-10-05,"October",2021,"2021","14:41",2021-10-05,"0",2,"Charlotte","Denham","Yes",113.533427547476,-25.9275938938736,NA,NA,"11:00","11:00","14:00","12:30",12.5,3,3,20,"Pink, black, mulloway",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.138892068675","-25.7783848149946","24","20","6155",NA,NA,"EW455",NA,NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,1,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,5,70,78,75,"1",3,3.84615384615385,25,1,26,0.0384615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OW",1976,NA,NA,NA,NA,NA,"Private",NA,NA,"New"
250,1071,1,1,2021-10-05,"October",2021,"2021","14:44",2021-10-05,"0",2,"Nicole","Monkey Mia","Yes",113.720559915326,-25.793081363685,"Demersal ","Bait","11:00","11:00","14:00","12:30",12.5,3,3,9,"Black snapper. Estuary cod",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"113.845637237372","-25.8339225726919","30","40","6020",5,NA,"DC420","2 blue bone, buttery, 2 black snapper|NA",NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,2,NA,"2",NA,"No",NA,NA,NA,NA,NA,NA,4,7,11,11,"0",0,0,3.66666666666667,0,3.66666666666667,0,"Weather",NA,NA,NA,NA,NA,NA,NA,NA,"None",1979,"Male",2,0,0,1,"Monkey Mia","F",NA,"New"
251,1122,1,1,2021-10-05,"October",2021,"2021","14:51",2021-10-05,"0",2,"Eden","Monkey Mia","Yes",113.720802630234,-25.7942398545697,"Demersal ","Lures","12:30","12:30","14:50","13:40",13.67,2.33,3,9,"Blackies, Estruery cod, grass man tusk fish (bluebone)",1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"113.76614698695","-25.8166789828505","15","8","6057",5,NA,"DR205",NA,NA,"Yes","No","0",NA,"Yes","14",NA,NA,NA,2,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,5,2,7,7,"0",0,0,3.00429184549356,0,3.00429184549356,0,"Weather",NA,NA,NA,NA,NA,NA,NA,NA,"None",1978,NA,2,2,1,NA,"Monkey Mia","F",NA,"New"
255,1199,1,1,2021-10-05,"October",2021,"2021","14:56",2021-10-05,"0",2,"Charlotte","Denham","Yes",113.534083122699,-25.9278472389259,"Demersal ","Both","09:00","09:00","14:30","11:45",11.75,5.5,6,15,"Pink snapper, black snapper, brown spot rod cod, bald chin, tusk fish, sea perch",1,1,NA,NA,1,NA,NA,NA,1,NA,NA,"113.385222541484","-25.8985766341139","52","Whole life","6023",6,NA,"DX360",NA,NA,"Yes","No","0",NA,"Yes","3",NA,NA,NA,0,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,6,50,57,56,"1",1,1.75438596491228,10.1818181818182,0.181818181818182,10.3636363636364,0.0175438596491228,"Weather",NA,NA,NA,NA,NA,NA,NA,NA,"None",1985,"Male",1,1,NA,2,"Private","F",NA,"New"
257,1200,1,1,2021-10-05,"October",2021,"2021","15:08",2021-10-05,"0",2,"Charlotte","Denham","Yes",113.534424890342,-25.9274981781864,"Demersal ","Both","07:00","07:00","09:00","08:00",8,2,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.117071793692","-25.8073672116664","26","Whole life","6502",7,NA,"EQ04",NA,NA,"Yes","No","0",NA,"Yes","7",NA,NA,NA,5,NA,"5",NA,"Yes",NA,NA,NA,NA,NA,NA,0,50,50,50,"0",0,0,25,0,25,0,"BetterSite",NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,"Male",1,1,NA,NA,"Private","G",NA,"New"
256,1200,1,2,2021-10-05,"October",2021,"2021","15:08",2021-10-05,"0",2,"Charlotte","Denham","Yes",113.534424890342,-25.9274981781864,"Demersal ","Both","13:00","13:00","15:00","14:00",14,2,2,12,"Black snapper",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.584379414571","-26.1455091187673","26","Whole life","6502",7,NA,"EQ04",NA,NA,"Yes","No","0",NA,"Yes","7",NA,NA,NA,5,NA,"5",NA,"Yes",NA,NA,NA,NA,NA,NA,2,50,52,52,"0",0,0,26,0,26,0,"Weather",NA,NA,NA,NA,NA,NA,NA,NA,"None",1963,"Male",1,1,NA,NA,"Private","G",NA,"New"
258,1073,1,1,2021-10-05,"October",2021,"2021","15:14",2021-10-05,"0",2,"Nicole","Monkey Mia","Yes",113.720551449602,-25.7931065090039,"Demersal ","Bait","11:00","11:00","14:30","12:45",12.75,3.5,4,5,"Pink snapper",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.873704155193","-25.7642467706614","6","10","6076",4,NA,"GQ218","Mackerel, trumpet fish. Shark |NA",NA,"Yes","No","0",NA,"Yes","5",NA,NA,NA,1,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,1,7,8,8,"0",0,0,2.28571428571429,0,2.28571428571429,0,"Weather",NA,NA,NA,NA,NA,NA,NA,NA,"None",1980,"Female",1,1,0,3,"Denham","F",NA,"New"
259,1201,1,1,2021-10-05,"October",2021,"2021","15:15",2021-10-05,"0",2,"Charlotte","Denham","Yes",113.533462032003,-25.9271041979455,"Squidding","Both","09:00","09:00","12:00","10:30",10.5,3,3,2.5,"Squid",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"113.500703496422","-25.9251838489802",NA,NA,NA,NA,NA,"BN353",NA,NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,1,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,2,15,17,17,"0",0,0,5.66666666666667,0,5.66666666666667,0,"Explore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New"
262,1201,1,2,2021-10-05,"October",2021,"2021","15:15",2021-10-05,"0",2,"Charlotte","Denham","Yes",113.533462032003,-25.9271041979455,"Demersal ","Both","09:00","09:00","12:00","10:30",10.5,3,3,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.501398836469","-25.924089454968","20","Whole life","6230",3,NA,"BN353",NA,NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,1,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,0,15,15,15,"0",0,0,5,0,5,0,"Explore",NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,"Female",1,1,1,1,"Caravan park seaside","C",NA,"New"
260,1201,1,3,2021-10-05,"October",2021,"2021","15:15",2021-10-05,"0",2,"Charlotte","Denham","Yes",113.533462032003,-25.9271041979455,"Demersal ","Both","12:10","12:10","15:10","13:40",13.67,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.530794785702","-25.9609246400884","20","Whole life","6230",3,NA,"BN353",NA,NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,1,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,0,15,15,15,"0",0,0,5,0,5,0,"Weather",NA,NA,NA,NA,NA,NA,NA,"100","OW",1973,"Female",1,1,1,1,"Caravan park seaside","C",NA,"New"
261,1201,1,4,2021-10-05,"October",2021,"2021","15:15",2021-10-05,"0",2,"Charlotte","Denham","Yes",113.533462032003,-25.9271041979455,"Squidding","Both","12:10","12:10","15:10","13:40",13.67,3,3,1,"Squid",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"113.532478473785","-25.9543943362654","20","Whole life","6230",3,NA,"BN353",NA,NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,1,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,1,0,1,1,"0",0,0,0.333333333333333,0,0.333333333333333,0,"Weather",NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,"Female",1,1,1,1,"Caravan park seaside","C",NA,"New"
266,1124,1,1,2021-10-05,"October",2021,"2021","15:20",2021-10-05,"0",2,"Eden","Monkey Mia","Yes",113.719739749878,-25.7936497133994,"Crabbing","Bait","11:00","11:00","14:00","12:30",12.5,3,3,3.5,"Blue mana",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"113.716864800507","-25.7816096884324","35","24","6231",3,"Blackbeard","AV432,",NA,NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,2,NA,"2",NA,"No",NA,NA,2021-10-05,NA,NA,NA,14,60,75,74,"1",1,1.33333333333333,24.6666666666667,0.333333333333333,25,0.0133333333333333,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,"OW",1991,"Male",1,NA,1,NA,"Private, Denham","F",NA,"New"
267,1202,1,1,2021-10-05,"October",2021,"2021","15:21",2021-10-05,"0",2,NA,"Denham","Yes",113.534700047906,-25.9279001302295,"Demersal ","Lures","10:00","10:00","12:00","11:00",11,2,2,9,"Squid",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"113.159749283197","-26.142635714884","20 per month","Whole life","6211",6,NA,"AC999",NA,NA,"Yes","No","0",NA,"Yes","5",NA,NA,NA,1,NA,"0",NA,"No",NA,NA,2021-10-05,NA,NA,NA,2,5,7,7,"0",0,0,3.5,0,3.5,0,"EndofDay",NA,NA,NA,NA,NA,NA,NA,"200","OW",1981,"Male",1,1,NA,1,"Private",NA,NA,"New"
268,1203,1,1,2021-10-05,"October",2021,"2021","15:30",2021-10-05,"0",2,"Charlotte","Denham","Yes",113.533650337751,-25.9281940017909,"Demersal ",NA,"10:00","10:00","14:30","12:15",12.25,4.5,5,12,"Black snapper, Spanish flag",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.405972509738","-26.1157110140938","100","40","6537",7,"Wog Buoy","GI187",NA,NA,"Yes","No","1",NA,"Yes","Other","6 Per month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,10,"0",0,0,2.22222222222222,0,2.22222222222222,0,"Weather",NA,NA,NA,NA,NA,NA,NA,"12","OW",1968,"Male",1,1,NA,1,NA,"G",NA,"New"
269,1074,1,1,2021-10-05,"October",2021,"2021","15:35",2021-10-05,"0",2,"Nicole","Monkey Mia","Yes",113.720545331177,-25.7930856803429,"Other","Bait","12:00","12:00","15:30","13:45",13.75,3.5,4,3,"Blue swimmers",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"113.691429994079","-25.7746628242193","20","30","6037",4,NA,"EZ313",NA,NA,"Yes","No","0",NA,"Yes","5",NA,NA,NA,0,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,12,4,16,16,"0",0,0,4.57142857142857,0,4.57142857142857,0,"Weather",NA,NA,NA,NA,NA,NA,NA,NA,"None",1957,"Male",1,1,0,0,"Monkey Mia",NA,NA,"New"
